Document No,Purchase Date,Quantity,Net Price,Customer ID
13206323,00:00.0,200,1818182,1128044
12999622,00:00.0,100,1636364,1128044
12922438,00:00.0,200,10400,1128044
13295483,00:00.0,1000,511,1147682
13184768,00:00.0,500,710909,1128044
12782162,00:00.0,100,24600,1128785
12779798,00:00.0,300,28000,1128785
12785335,00:00.0,300,5300,1129020
12788189,00:00.0,100,13500,1129132
12996850,00:00.0,100,43500,1129132
12790833,00:00.0,300,15700,1129132
13191515,00:00.0,2,390000,1129132
13191515,00:00.0,10,105500,1129132
12928304,00:00.0,100,14800,1129132
13198392,00:00.0,200,54000,1129132
13191515,00:00.0,10,33500,1129132
13113835,00:00.0,500,110301,1129374
13113835,00:00.0,500,10414,1129374
13113835,00:00.0,500,34084,1129374
13113835,00:00.0,500,85201,1129374
12810194,00:00.0,40,30500,1130010
13283196,00:00.0,200,85500,1131006
12838824,00:00.0,12,24900,1131006
12838824,00:00.0,59,55400,1131006
12838824,00:00.0,25,71350,1131006
13239227,00:00.0,100,84600,1131006
13283196,00:00.0,100,133800,1131006
13239227,00:00.0,100,55000,1131006
12838824,00:00.0,25,96100,1131006
13239227,00:00.0,200,49700,1131006
12842906,00:00.0,200,382620,1131108
12845682,00:00.0,40,7100,1131153
12845682,00:00.0,20,43500,1131153
12845682,00:00.0,30,9300,1131153
12845682,00:00.0,30,7100,1131153
12845682,00:00.0,15,11300,1131153
12845682,00:00.0,26,5000,1131153
12846069,00:00.0,65,54500,1131153
12845682,00:00.0,180,23750,1131153
12844428,00:00.0,100,6200,1131185
12885002,00:00.0,200,19600,1138265
12852572,00:00.0,500,19600,1138265
12852572,00:00.0,200,19600,1138265
12856266,00:00.0,200,28000,1138366
12859497,00:00.0,40,1295455,1139362
13097533,00:00.0,100,1849,1139398
13114423,00:00.0,525,4063,1139398
13097533,00:00.0,100,6087,1139398
13095637,00:00.0,30,38337,1139398
13099372,00:00.0,100,11749,1139398
12943113,00:00.0,100,1849,1139398
13095637,00:00.0,20,16682,1139398
13254237,00:00.0,15,54108,1139398
13099372,00:00.0,100,104735,1139398
12937284,00:00.0,200,1849,1139398
12943113,00:00.0,100,1849,1139398
13076177,00:00.0,50,5729,1139398
13099372,00:00.0,300,5729,1139398
13114423,00:00.0,100,5729,1139398
13114423,00:00.0,250,4063,1139398
13095637,00:00.0,20,43778,1139398
13114423,00:00.0,525,4063,1139398
13095637,00:00.0,70,26550,1139398
13437285,00:00.0,1000,769,1147682
12861842,00:00.0,100,30828,1139483
12868365,00:00.0,150,17324,1139483
13280249,00:00.0,50,75500,1139503
12864171,00:00.0,100,38351,1139503
12865156,00:00.0,50,21390,1139503
12874374,00:00.0,1,1317252,1139936
13142846,00:00.0,100,26500,1140112
13415302,00:00.0,300,25000,1140112
13417130,00:00.0,100,17500,1140112
13110065,00:00.0,100,22000,1140112
13145221,00:00.0,100,96369,1140406
12884221,00:00.0,50,19500,1140852
12890580,00:00.0,100,589626,1141072
12892314,00:00.0,30,589626,1141072
12900517,00:00.0,200,44052,1141409
19028176,00:00.0,0,44052,1141409
12956002,00:00.0,500,5162,1141409
19028412,00:00.0,0,44052,1141409
12945665,00:00.0,200,8039,1141409
12945668,00:00.0,100,5162,1141409
12945665,00:00.0,200,20500,1141409
12900515,00:00.0,2300,6500,1141409
12945665,00:00.0,100,5162,1141409
12900515,00:00.0,600,12029,1141409
12906376,00:00.0,100,19773,1141646
13091286,00:00.0,100,9118,1141646
12906364,00:00.0,900,11330,1141715
12906233,00:00.0,10,156417,1141715
12906364,00:00.0,35,590570,1141715
12906233,00:00.0,100,10449,1141715
12906364,00:00.0,400,7242,1141715
12906194,00:00.0,100,27515,1141715
12906364,00:00.0,100,10100,1141715
12906194,00:00.0,100,47909,1141715
12906233,00:00.0,300,8267,1141715
12906340,00:00.0,50,898858,1141715
12906233,00:00.0,150,35408,1141715
12906364,00:00.0,20,186978,1141715
12985079,00:00.0,31,9177,1141715
12906233,00:00.0,450,11330,1141715
12906233,00:00.0,1000,15150,1141715
12955209,00:00.0,40,205655,1141715
12906233,00:00.0,100,24100,1141715
12906233,00:00.0,20,90235,1141715
12906340,00:00.0,250,18626,1141715
12906194,00:00.0,800,6549,1141715
12906233,00:00.0,30,156417,1141715
12906364,00:00.0,400,6702,1141715
12906340,00:00.0,50,24568,1141715
12906364,00:00.0,10,15150,1141715
12906194,00:00.0,100,14545,1141715
12906233,00:00.0,200,15150,1141715
12906340,00:00.0,250,10100,1141715
12906194,00:00.0,50,65975,1141715
12906340,00:00.0,10,17511,1141715
12906194,00:00.0,500,5149,1141715
12906340,00:00.0,100,670435,1141715
12906364,00:00.0,100,280797,1141715
12906364,00:00.0,200,193960,1141715
13012645,00:00.0,200,3622,1141715
12943307,00:00.0,1,1114156,1141715
12906194,00:00.0,50,5149,1141715
12943307,00:00.0,2,1114156,1141715
12906194,00:00.0,100,32289,1141715
13013665,00:00.0,300,268399,1141715
12906340,00:00.0,150,55200,1141715
12906233,00:00.0,200,24100,1141715
12906340,00:00.0,100,62720,1141715
12985079,00:00.0,30,9177,1141715
12906194,00:00.0,200,7881,1141715
12906194,00:00.0,20,103054,1141715
12906364,00:00.0,550,15457,1141715
12906194,00:00.0,100,43619,1141715
12906340,00:00.0,900,9005,1141715
13131708,00:00.0,266,3362715,1142099
12905872,00:00.0,100,131613,1141724
13225339,00:00.0,200,1376,1141749
13088124,00:00.0,300,216125,1141749
13422304,00:00.0,200,205295,1141749
13422304,00:00.0,200,205295,1141749
13225339,00:00.0,200,1376,1141749
13088124,00:00.0,200,216125,1141749
13088124,00:00.0,500,171190,1141749
13088124,00:00.0,100,497705,1141749
12906915,00:00.0,100,6714,1141749
13182677,00:00.0,2309,14930,1142099
19029733,00:00.0,0,3285,1142099
13290907,00:00.0,500,14930,1142099
19029733,00:00.0,0,3285,1142099
13096301,00:00.0,1000,14930,1142099
13302289,00:00.0,900,2300,1142099
19029733,00:00.0,0,1496,1142099
13131708,00:00.0,400,18248265,1142099
19029733,00:00.0,0,594,1142099
13143016,00:00.0,2000,24000,1142099
13290907,00:00.0,500,14930,1142099
13182677,00:00.0,328,14930,1142099
13131708,00:00.0,300,5298435,1142099
13182677,00:00.0,363,14930,1142099
19029733,00:00.0,0,2134,1142099
13131708,00:00.0,900,4665735,1142099
13131708,00:00.0,300,163818,1142099
13302289,00:00.0,600,2300,1142099
19029733,00:00.0,0,594,1142099
13222827,00:00.0,1000,9700,1142099
13290907,00:00.0,500,14930,1142099
13122209,00:00.0,2000,24000,1142099
19029733,00:00.0,0,1518,1142099
13324329,00:00.0,500,14930,1142099
13131708,00:00.0,900,112004,1142099
13182677,00:00.0,836,9700,1142099
13290907,00:00.0,500,14930,1142099
13324329,00:00.0,210,14930,1142099
13222827,00:00.0,1000,9700,1142099
13131708,00:00.0,134,3362715,1142099
13123830,00:00.0,6100,6800,1142099
13222827,00:00.0,1000,9700,1142099
13324329,00:00.0,290,14930,1142099
13182677,00:00.0,3164,9700,1142099
13131708,00:00.0,150,8347365,1142099
19029733,00:00.0,0,2882,1142099
13116751,00:00.0,2000,11000,1142099
13123830,00:00.0,400,48000,1142099
13245829,00:00.0,1000,14930,1142099
19029733,00:00.0,0,3285,1142099
13131708,00:00.0,700,92169,1142099
13229785,00:00.0,1500,3300,1142099
13131708,00:00.0,150,2714625,1142099
13245829,00:00.0,2000,9700,1142099
13245829,00:00.0,15000,3300,1142099
13131708,00:00.0,700,5110345,1142099
13245829,00:00.0,1000,14930,1142099
12991528,00:00.0,500,98940,1142357
12991528,00:00.0,600,16975,1142357
13236240,00:00.0,1000,793,1145417
13342622,00:00.0,6000,458,1145417
13186733,00:00.0,1000,614,1145417
13324514,00:00.0,2000,619,1145417
12947201,00:00.0,30,43900,1143413
13223270,00:00.0,1000,605,1145417
13342622,00:00.0,10000,902,1145417
13438565,00:00.0,1,0,1145926
12966350,00:00.0,1000,9000,1143956
12966350,00:00.0,700,9000,1143956
13320519,00:00.0,40,586337,1144217
12987763,00:00.0,300,1545935,1144217
12976985,00:00.0,370,657875,1144217
13320519,00:00.0,25,67317,1144217
12987763,00:00.0,100,1707435,1144217
12976985,00:00.0,100,1707435,1144217
12999922,00:00.0,100,25000,1144228
13006902,00:00.0,300,25000,1144228
12973398,00:00.0,100,1775,1144527
12973398,00:00.0,200,2943,1144527
12973398,00:00.0,100,1775,1144527
12989190,00:00.0,10,0,1144527
13191395,00:00.0,3000,614,1145417
13290010,00:00.0,5000,814,1145417
13234686,00:00.0,1000,594,1145417
13290010,00:00.0,12000,414,1145417
13116172,00:00.0,3000,528,1145417
13211799,00:00.0,1000,605,1145417
13283841,00:00.0,1000,615,1145417
13088864,00:00.0,100,32500,1144955
13019602,00:00.0,100,30800,1144955
12982492,00:00.0,100,27500,1144955
13019599,00:00.0,100,12400,1144955
13167100,00:00.0,100,9700,1144955
12998241,00:00.0,100,9300,1144955
12998241,00:00.0,100,14500,1144955
13151369,00:00.0,100,9700,1144955
13037285,00:00.0,100,26000,1144955
13151369,00:00.0,100,31525,1144955
13156810,00:00.0,100,9300,1144955
12992462,00:00.0,100,2889,1145320
12992462,00:00.0,100,2889,1145320
13342622,00:00.0,3000,643,1145417
13360878,00:00.0,3000,643,1145417
13360872,00:00.0,1000,458,1145417
13324514,00:00.0,3000,619,1145417
13248771,00:00.0,1000,785,1145417
13302433,00:00.0,1000,615,1145417
13360878,00:00.0,3000,458,1145417
12997343,00:00.0,14000,550,1145417
13203723,00:00.0,2000,614,1145417
13223270,00:00.0,1000,605,1145417
13254453,00:00.0,1000,586,1145417
13211799,00:00.0,3000,605,1145417
13168272,00:00.0,2000,600,1145417
13236240,00:00.0,1000,400,1145417
13360878,00:00.0,9000,458,1145417
13223270,00:00.0,1000,605,1145417
13223270,00:00.0,1000,605,1145417
13191395,00:00.0,2000,614,1145417
13248771,00:00.0,1000,785,1145417
13283841,00:00.0,1000,615,1145417
13290010,00:00.0,6000,581,1145417
13236240,00:00.0,1000,549,1145417
12997343,00:00.0,14000,550,1145417
13236240,00:00.0,1000,567,1145417
13082756,00:00.0,2000,521,1145417
13168272,00:00.0,1000,600,1145417
13186727,00:00.0,3000,614,1145417
13211799,00:00.0,2000,605,1145417
13360878,00:00.0,3000,643,1145417
12997343,00:00.0,13000,550,1145417
13191395,00:00.0,1000,614,1145417
13258954,00:00.0,1000,586,1145417
13324514,00:00.0,3000,619,1145417
13283841,00:00.0,1000,615,1145417
13082756,00:00.0,4000,521,1145417
12997343,00:00.0,13000,550,1145417
13191395,00:00.0,2000,614,1145417
13203723,00:00.0,1000,614,1145417
13186733,00:00.0,1000,614,1145417
13186727,00:00.0,2000,614,1145417
13236240,00:00.0,1000,793,1145417
13290010,00:00.0,3000,581,1145417
13324514,00:00.0,6000,441,1145417
13186727,00:00.0,6000,614,1145417
13191395,00:00.0,4000,614,1145417
13116172,00:00.0,3000,528,1145417
13168272,00:00.0,1000,600,1145417
13360878,00:00.0,3000,643,1145417
13236240,00:00.0,1000,400,1145417
13342622,00:00.0,2000,902,1145417
13360878,00:00.0,3000,458,1145417
13324514,00:00.0,3000,655,1145417
13236240,00:00.0,1000,567,1145417
13168272,00:00.0,2000,600,1145417
13258954,00:00.0,1000,586,1145417
13186733,00:00.0,1000,614,1145417
13290010,00:00.0,2000,581,1145417
13082756,00:00.0,2000,521,1145417
13082756,00:00.0,2000,521,1145417
13342622,00:00.0,2000,643,1145417
13324514,00:00.0,5000,441,1145417
13342622,00:00.0,2000,458,1145417
12997343,00:00.0,13000,550,1145417
13360878,00:00.0,3000,902,1145417
13186733,00:00.0,1000,614,1145417
13360878,00:00.0,12000,902,1145417
13324514,00:00.0,5000,441,1145417
13283841,00:00.0,1000,615,1145417
13324514,00:00.0,9000,868,1145417
13186727,00:00.0,2000,614,1145417
13191395,00:00.0,4000,614,1145417
13082756,00:00.0,2000,521,1145417
13186727,00:00.0,4000,614,1145417
13116172,00:00.0,3000,528,1145417
13283841,00:00.0,900,615,1145417
13342622,00:00.0,2000,458,1145417
13168272,00:00.0,1000,600,1145417
13290010,00:00.0,19000,814,1145417
13254453,00:00.0,1000,586,1145417
13324514,00:00.0,4000,655,1145417
13342622,00:00.0,3000,643,1145417
13360872,00:00.0,1000,458,1145417
13116172,00:00.0,3000,528,1145417
13236240,00:00.0,1000,567,1145417
12997343,00:00.0,16000,550,1145417
13234686,00:00.0,1000,594,1145417
13324514,00:00.0,3000,619,1145417
13236240,00:00.0,1000,594,1145417
13223270,00:00.0,1000,605,1145417
12997343,00:00.0,14000,550,1145417
13258954,00:00.0,1000,586,1145417
13000714,00:00.0,2000,546,1145417
13116172,00:00.0,3000,528,1145417
13211799,00:00.0,2000,605,1145417
13324514,00:00.0,2000,655,1145417
13116172,00:00.0,3000,528,1145417
13360878,00:00.0,3000,643,1145417
13254453,00:00.0,1000,586,1145417
13283841,00:00.0,4000,615,1145417
13211799,00:00.0,2000,605,1145417
13290010,00:00.0,2000,581,1145417
13082756,00:00.0,3000,521,1145417
13360872,00:00.0,1000,458,1145417
13191395,00:00.0,2000,614,1145417
13343896,00:00.0,2000,680,1145417
13186727,00:00.0,2000,614,1145417
13203723,00:00.0,3000,614,1145417
13360872,00:00.0,1000,643,1145417
13116172,00:00.0,3000,528,1145417
13290010,00:00.0,2000,414,1145417
13236240,00:00.0,1000,400,1145417
13342622,00:00.0,3000,643,1145417
13324514,00:00.0,3000,868,1145417
13437285,00:00.0,3000,769,1147682
13413846,00:00.0,1000,10500,1145926
13445670,00:00.0,500,5000,1145926
13193394,00:00.0,200,4700,1145926
13001566,00:00.0,200,7544,1145926
13445670,00:00.0,500,13000,1145926
13001566,00:00.0,200,7544,1145926
13193394,00:00.0,400,4700,1145926
13193394,00:00.0,200,7500,1145926
13001566,00:00.0,300,4767,1145926
13001566,00:00.0,200,4767,1145926
13445670,00:00.0,1000,10800,1145926
13001566,00:00.0,200,4767,1145926
13001566,00:00.0,300,7544,1145926
13445670,00:00.0,500,9000,1145926
13013192,00:00.0,100,1900,1146184
13013190,00:00.0,2340,30115,1146184
13013192,00:00.0,5,2100,1146184
13013192,00:00.0,14,5100,1146184
13013192,00:00.0,3,5100,1146184
13013192,00:00.0,5,7400,1146184
13013192,00:00.0,100,1700,1146184
13013190,00:00.0,22,14400,1146184
13013192,00:00.0,17,1500,1146184
13013190,00:00.0,44,38475,1146184
13020529,00:00.0,50,3315000,1146594
13020529,00:00.0,40,2500000,1146594
13407240,00:00.0,900,7000,1146594
13418247,00:00.0,4000,584,1147682
13439481,00:00.0,900,2792,1146952
13287149,00:00.0,300,1383,1146952
13422295,00:00.0,7300,2792,1146952
13363771,00:00.0,1000,1661,1146952
13283481,00:00.0,600,1383,1146952
13363771,00:00.0,2000,4752,1146952
13283481,00:00.0,400,2321,1146952
13348666,00:00.0,15000,1661,1146952
13223952,00:00.0,1,0,1146952
13223952,00:00.0,1,0,1146952
13277438,00:00.0,1500,1680,1146952
13330903,00:00.0,1000,724,1147682
13363771,00:00.0,1000,3048,1146952
13348666,00:00.0,10000,6725,1146952
13390308,00:00.0,500,28034,1146952
13390308,00:00.0,500,38776,1146952
13348941,00:00.0,4000,6725,1146952
13348666,00:00.0,15000,2792,1146952
13499034,00:00.0,500,4526,1146952
13410709,00:00.0,3300,1661,1146952
13304640,00:00.0,1000,40478,1146952
13410709,00:00.0,500,1381,1146952
13499034,00:00.0,500,2792,1146952
13215480,00:00.0,6000,1292,1146952
13348941,00:00.0,2200,28034,1146952
13223952,00:00.0,1,0,1146952
13283481,00:00.0,600,1383,1146952
13348941,00:00.0,800,28034,1146952
13382532,00:00.0,10000,1071,1146952
13283481,00:00.0,400,5681,1146952
13426761,00:00.0,50000,1661,1146952
13348941,00:00.0,1500,17673,1146952
13363771,00:00.0,2500,3048,1146952
13348941,00:00.0,1500,17673,1146952
13276157,00:00.0,3000,1383,1146952
13370178,00:00.0,1000,11549,1146952
13247095,00:00.0,2500,1292,1146952
13411373,00:00.0,55000,1661,1146952
13276157,00:00.0,2000,3751,1146952
13283481,00:00.0,200,2321,1146952
13426761,00:00.0,20000,1661,1146952
13277438,00:00.0,300,68595,1146952
13411373,00:00.0,15000,1661,1146952
13411373,00:00.0,30000,1661,1146952
13468736,00:00.0,3000,775,1147682
13304640,00:00.0,1000,18446,1146952
13348666,00:00.0,32000,1661,1146952
13348666,00:00.0,10000,11549,1146952
13283481,00:00.0,600,1383,1146952
13223952,00:00.0,1,0,1146952
13287149,00:00.0,500,1383,1146952
13283481,00:00.0,600,1383,1146952
13370215,00:00.0,700,2792,1146952
13390308,00:00.0,15000,2792,1146952
13492294,00:00.0,5100,4526,1146952
13410709,00:00.0,4400,2792,1146952
13348941,00:00.0,2000,56290,1146952
13283481,00:00.0,400,2321,1146952
13304640,00:00.0,1000,58803,1146952
13490097,00:00.0,4000,2792,1146952
13283481,00:00.0,800,1191,1146952
13363771,00:00.0,800,63915,1146952
13283481,00:00.0,200,5681,1146952
13439481,00:00.0,600,2792,1146952
13373585,00:00.0,1000,2792,1146952
13410298,00:00.0,15000,2792,1146952
13277438,00:00.0,1800,4130,1146952
13304640,00:00.0,1500,7023,1146952
13283481,00:00.0,400,3751,1146952
13276157,00:00.0,3000,2321,1146952
13276157,00:00.0,500,9593,1146952
13363771,00:00.0,800,90392,1146952
13276157,00:00.0,1000,9593,1146952
13410709,00:00.0,500,1661,1146952
13410709,00:00.0,3300,1381,1146952
13410709,00:00.0,600,2792,1146952
13277438,00:00.0,500,33643,1146952
13283481,00:00.0,600,2321,1146952
13363771,00:00.0,2500,1870,1146952
13363771,00:00.0,800,44785,1146952
13276157,00:00.0,5000,1383,1146952
13304640,00:00.0,1000,29281,1146952
13370215,00:00.0,700,1661,1146952
13390308,00:00.0,10000,1071,1146952
13379317,00:00.0,1,2521990,1146952
13276157,00:00.0,1000,3751,1146952
13370215,00:00.0,200,126382,1146952
13327697,00:00.0,4000,2911,1146952
13327697,00:00.0,2000,1729,1146952
13348666,00:00.0,10000,4526,1146952
13348941,00:00.0,3000,38776,1146952
13276157,00:00.0,1000,1383,1146952
13276157,00:00.0,1500,2321,1146952
13327697,00:00.0,500,40478,1146952
13215480,00:00.0,2400,2165,1146952
13277438,00:00.0,200,68595,1146952
13215480,00:00.0,600,2165,1146952
13277438,00:00.0,500,48060,1146952
13283481,00:00.0,400,2321,1146952
13410764,00:00.0,1000,768,1147682
13437285,00:00.0,4000,754,1147682
13197105,00:00.0,1000,668,1147682
13208250,00:00.0,3000,659,1147682
13502623,00:00.0,1000,638,1147682
13330903,00:00.0,6000,724,1147682
13502623,00:00.0,1000,638,1147682
13419779,00:00.0,1000,1253,1147682
13198806,00:00.0,2000,668,1147682
13270524,00:00.0,1000,699,1147682
13169066,00:00.0,3000,652,1147682
13288719,00:00.0,3000,677,1147682
13247695,00:00.0,2000,515,1147682
13387930,00:00.0,3000,810,1147682
13169066,00:00.0,1000,652,1147682
13233760,00:00.0,1000,639,1147682
13487917,00:00.0,1000,617,1147682
13442745,00:00.0,1000,769,1147682
13491859,00:00.0,4000,603,1147682
13410764,00:00.0,1000,768,1147682
13208250,00:00.0,2000,659,1147682
13155203,00:00.0,2000,490,1147682
13420762,00:00.0,2000,760,1147682
13403511,00:00.0,1000,768,1147682
13155203,00:00.0,3000,490,1147682
13347740,00:00.0,2000,739,1147682
13454184,00:00.0,1000,760,1147682
13383295,00:00.0,2000,756,1147682
13383295,00:00.0,1000,742,1147682
13347790,00:00.0,2000,753,1147682
13312683,00:00.0,1000,704,1147682
13288719,00:00.0,9000,677,1147682
13445241,00:00.0,2000,824,1147682
13256319,00:00.0,2000,644,1147682
13437285,00:00.0,2000,769,1147682
13347740,00:00.0,4000,739,1147682
13288184,00:00.0,2000,665,1147682
13059777,00:00.0,7000,568,1147682
13383295,00:00.0,1000,810,1147682
13428158,00:00.0,1000,830,1147682
13443088,00:00.0,1000,824,1147682
13312587,00:00.0,1000,717,1147682
13330903,00:00.0,3000,724,1147682
13198806,00:00.0,1000,668,1147682
13347790,00:00.0,1000,753,1147682
13245378,00:00.0,6000,491,1147682
13288719,00:00.0,5000,677,1147682
13454184,00:00.0,10000,760,1147682
13052370,00:00.0,3000,558,1147682
13487917,00:00.0,1000,617,1147682
13383295,00:00.0,1000,810,1147682
13312587,00:00.0,2000,717,1147682
13179559,00:00.0,2000,652,1147682
13461998,00:00.0,5000,775,1147682
13212520,00:00.0,2000,659,1147682
13256319,00:00.0,2000,644,1147682
13169066,00:00.0,2000,652,1147682
13257606,00:00.0,2000,644,1147682
13372116,00:00.0,2000,810,1147682
13190668,00:00.0,1000,1444,1147682
